SequenceName	ClusterNumber
G000426445	-1
G001968835	-1
G000699505	-1
G005845345	-1
G900100865	-1
G001512635	-1
G004369245	-1
G002068705	-1
G004369225	-1
G000961575	-1
G000376385	-1
G000961595	-1
G000160695	-1
G000213975	541
G000160555	541
G000702545	-1
G001723995	-1
G001730715	-1
G000601455	-1
G004364155	-1
G000297115	-1
G001440545	-1
G000495435	-1
G900115135	542
G000701905	542
G900107125	-1
G000247605	-1
G003260995	543
G000472665	543
G000426305	-1
G001748365	-1
G001897605	-1
G900142245	-1
G900167445	-1
G001282725	-1
G004345705	-1
G001562415	-1
G001750685	-1
G000016985	-1
G000018325	-1
G000423525	-1
G009929415	-1
G001693775	-1
G002029295	-1
G900142235	-1
G001855385	-1
G000387765	-1
G001316435	544
G000761095	544
G001559865	-1
G000751555	-1
G900095615	-1
G000467935	-1
G000434195	-1
G001916175	545
G000435175	545
G001797195	-1
G012027035	-1
G000621765	-1
G900107185	-1
G001512745	-1
G012838025	-1
G001512945	-1
G012799825	-1
G900199405	-1
G004554165	-1
G900550525	-1
G004557245	-1
G004558825	-1
G009784875	-1
G009787915	-1
G002839075	-1
G000437915	-1
G900551395	-1
G900155735	-1
G009777685	-1
G009782475	-1
G000364165	-1
G900095725	-1
G003313305	-1
G000621905	-1
G000210555	-1
G902363555	-1
G000160035	-1
G000429525	-1
G000472905	-1
G000428065	-1
G009831235	-1
G000942395	-1
G900119485	546
G900107305	546
G004341825	-1
G900110165	-1
G003856495	-1
G001439585	-1
G900100065	547
G000878905	547
G000878885	547
G000466385	547
G001806105	-1
G001644605	-1
G003864555	-1
G005771635	-1
G000215935	-1
G001375675	-1
G004363045	-1
G001028525	-1
G001028585	-1
G001028545	-1
G001028605	-1
G000195275	-1
G003455655	-1
G000255555	-1
G000468115	548
G000464455	548
G000413015	548
G000813665	-1
G001897225	-1
G001545115	-1
G004551905	-1
G900320855	-1
G002070715	-1
G011044775	-1
G011367605	-1
G003220085	-1
G002170435	-1
G011523145	-1
G000378105	-1
G900141815	-1
G002686085	-1
G002718175	-1
G000383735	-1
G002686265	-1
G012959785	-1
G001825655	-1
G001828535	-1
G001997385	-1
G001999965	-1
G002007645	-1
G001824635	-1
G011332905	-1
G011054455	-1
G900696525	-1
G006969385	-1
G005240095	-1
G012719955	-1
G007747445	-1
G007748075	-1
G011331335	-1
G900696425	-1
G009691875	-1
G009692005	-1
G000255705	-1
G000181475	-1
G007750395	-1
G000165715	-1
G007859715	-1
G003669255	-1
G009924545	-1
G011367845	-1
G002168195	-1
G003388515	-1
G001828305	-1
G003230465	-1
G007748115	-1
G012515235	-1
G002771995	-1
G002238865	-1
G009845255	-1
G002718595	-1
G003228455	-1
G000010305	-1
G000695095	-1
G002774355	-1
G002689995	-1
G004124475	-1
G011047755	-1
G000020545	-1
G000020625	-1
G000020505	549
G000006985	549
G003696875	-1
G000335475	-1
G001027285	-1
G002699025	-1
G002703625	-1
G001263205	-1
G003153495	-1
G002083485	-1
G001464715	-1
G001770175	550
G001770075	550
G002474345	-1
G004356615	-1
G006874605	-1
G012033625	-1
G002897915	-1
G003354025	-1
G001803955	-1
G000402635	-1
G000820845	-1
G011058355	-1
G001919435	-1
G001920835	-1
G003223855	-1
G002478145	-1
G003224665	-1
G001914795	-1
G001412345	-1
G001683985	-1
G000747625	-1
G000816445	551
G000753945	551
G002355955	-1
G000176915	-1
G000341895	-1
G000375485	-1
G001311825	-1
G000961725	-1
G005116645	-1
G005116575	-1
G900104445	-1
G002798115	-1
G902498735	552
G900101345	552
G000961655	-1
G001293685	-1
G001311845	-1
G009688965	-1
G001303025	-1
G002968095	-1
G000762845	-1
G001460635	-1
G000091985	-1
G003364335	-1
G000187625	-1
G001283065	553
G001282945	553
G009690845	-1
G008349105	554
G000509875	554
G000583775	555
G000314405	555
G001483845	555
G002019865	555
G001497255	555
G000522465	-1
G000585155	-1
G001493195	-1
G011372825	-1
G003252535	-1
G000183725	-1
G000309075	-1
G010026065	-1
G012790675	-1
G000968465	556
G000965125	556
G000968455	556
G000013125	556
G000689655	556
G000689615	556
G000478445	556
G000964915	556
G000964785	556
G000964745	556
G900000025	556
G000689635	556
G902561355	-1
G902629915	-1
G902570675	-1
G902613805	-1
G001719325	-1
G902590675	-1
G902589035	-1
G902550295	-1
G000012345	-1
G001768875	-1
G001871905	-1
G000226315	-1
G002423285	-1
G007134895	-1
G012960155	-1
G902600715	-1
G902602035	-1
G002728965	-1
G902553445	-1
G000688235	-1
G900093605	-1
G006980715	-1
G000423805	-1
G000510265	557
G000319385	557
G000730165	558
G000225995	558
G000936425	559
G000576635	559
G000620685	-1
G003574735	-1
G003576685	-1
G008728855	-1
G003230275	-1
G000425365	-1
G009900765	-1
G000202835	-1
G000701585	-1
G000687875	-1
G000964385	-1
G009765865	-1
G005844085	-1
G000375545	-1
G002401685	-1
G003634215	-1
G009712425	-1
G900199215	-1
G011044155	-1
G900107585	-1
G900113695	-1
G900143155	-1
G003448965	-1
G000469155	560
G000293845	560
G000689395	-1
G002168075	-1
G000746275	-1
G002002905	-1
G001619695	-1
G001457815	561
G000382305	561
G002281555	-1
G002364815	-1
G000012745	-1
G000376425	562
G000373385	562
G005502435	-1
G000981505	-1
G000297055	-1
G011764585	-1
G002414205	-1
G004555545	-1
G002840845	-1
G000527135	563
G000214035	563
G000372885	563
G011056935	-1
G000186425	-1
G001629315	-1
G001889065	-1
G900460215	-1
G902542325	-1
G902635615	-1
G902616715	-1
G902613455	564
G902594685	564
G001281385	-1
G001628405	-1
G001293165	-1
G001547755	-1
G000711195	-1
G000934765	-1
G000483485	-1
G011398155	-1
G000215955	-1
G000732535	-1
G002088235	-1
G003151135	-1
G000733765	-1
G001579945	-1
G004138485	-1
G004297335	-1
G011064545	-1
G013003425	-1
G008725655	-1
G900101825	-1
G003149435	-1
G003696465	-1
G900696215	-1
G900099115	-1
G902547615	-1
G902594855	565
G902521985	565
G003212335	-1
G902620785	-1
G902589435	-1
G902592425	-1
G003574475	-1
G001431295	-1
G001898235	-1
G003353785	-1
G003248125	-1
G002697205	-1
G009650135	-1
G009674675	-1
G007570825	-1
G000018465	-1
G000746765	566
G000746745	566
G000722915	566
G000724145	566
G000242875	-1
G001674955	567
G000956175	567
G002317795	-1
G000350305	-1
G001560915	-1
G001481295	-1
G000437835	568
G000300255	568
G005435115	-1
G000336995	-1
G000969945	569
G000969905	569
G001779235	-1
G001780955	-1
G002780365	-1
G001790155	570
G001788355	570
G001788305	570
G002774185	-1
G012798265	-1
G001002605	571
G001000625	571
G002772645	-1
G001508535	-1
G001003675	-1
G000993115	572
G000990505	572
G000992155	572
G001792215	-1
G001792155	-1
G001792925	-1
G001792165	573
G001791995	573
G000990005	574
G000989855	574
G000989865	574
G000989845	574
G000989825	575
G000989685	575
G001791935	575
G000989595	575
G001793665	575
G001793465	575
G000993945	-1
G000994565	-1
G001001045	576
G001000385	576
G001793355	576
G001793715	576
G001793535	576
G001793615	576
G000999065	576
G902769085	-1
G007845165	-1
G000503915	-1
G007845545	-1
G010014645	-1
G001029695	-1
G004100325	-1
G002869235	-1
G001818495	577
G001818445	577
G001817345	-1
G001817575	-1
G002343995	-1
G009930295	-1
G003551285	-1
G001784255	578
G001783035	578
G001783315	579
G001783215	579
G004297205	-1
G004299275	-1
G001303185	-1
G002774875	-1
G001791505	580
G001791035	580
G001791335	580
G003551845	-1
G003559335	-1
G002785165	-1
G011334485	-1
G011355095	-1
G001820145	-1
G007376575	-1
G001824925	-1
G001824885	581
G001823375	581
G011372255	-1
G002434805	-1
G007376185	-1
G001823455	582
G001823315	582
G002782235	-1
G011039985	-1
G002774755	-1
G002796205	-1
G001821375	583
G001821355	583
G001818915	583
G011368305	-1
G001793855	584
G001002005	584
G001818595	585
G001818535	585
G003539915	-1
G001780535	586
G001778545	586
G001780495	587
G001778905	587
G001778705	587
G001780705	587
G000993015	-1
G001004355	588
G001004305	588
G002771515	-1
G003233415	-1
G002401445	-1
G003280095	-1
G003280245	-1
G003215415	-1
G003215635	-1
G012034795	-1
G000309945	-1
G003249025	-1
G001644275	-1
G008838325	-1
G002701625	-1
G002727595	-1
G009693115	-1
G001795015	-1
G001796445	-1
G001873005	-1
G001795195	-1
G001796655	-1
G011170285	-1
G003597995	-1
G009776735	-1
G009779255	-1
G000143165	-1
G000281175	-1
G006569185	-1
G003694735	-1
G009835815	-1
G003695675	-1
G003562215	-1
G001802405	-1
G000024265	-1
G000210055	-1
G001437585	589
G000143845	589
G000524335	589
G902550405	-1
G012270245	-1
G000378905	590
G000294575	590
G000341165	-1
G000981225	-1
G000341125	-1
G000515115	-1
G001279585	-1
G001552515	-1
G000718475	591
G000511135	591
G900188485	-1
G001313845	-1
G900142365	-1
G006539565	-1
G000717175	-1
G000423625	-1
G000710755	592
G000497205	592
G003337235	-1
G000715825	-1
G000226215	-1
G001630765	-1
G000372445	-1
G000524475	-1
G000312385	593
G000092225	593
G001632805	594
G000069185	594
G000423085	-1
G002250645	-1
G000423465	-1
G000298215	-1
G001515525	-1
G000429885	-1
G000376825	-1
G001594145	-1
G006715055	-1
G000576425	-1
G009782595	-1
G007991475	-1
G004168625	-1
G000023105	-1
G003208675	-1
G000178455	-1
G000285915	-1
G009857845	-1
G900184225	-1
G001063195	-1
G001476195	-1
G000800955	-1
G001275345	-1
G000220985	-1
G003149555	-1
G001437715	595
G000257665	595
G000233715	-1
G001655685	-1
G002029235	-1
G000145275	-1
G000577895	-1
G000185505	-1
G009696145	-1
G002840285	-1
G900605495	-1
G000621485	-1
G900101495	-1
G004345905	-1
G000146855	-1
G000238095	-1
G000156055	-1
G000299355	-1
G001190785	-1
G000620125	-1
G004343355	-1
G002266425	-1
G000312505	-1
G001299475	-1
G000179595	-1
G000237085	-1
G003343915	-1
G900313585	-1
G009784185	-1
G009780135	-1
G009787875	-1
G900543755	-1
G001512685	-1
G900315595	-1
G902799415	-1
G900176335	-1
G009782405	-1
G009783265	-1
G000436155	596
G000432875	596
G900142265	596
G000178835	-1
G001311925	-1
G001994995	-1
G001995005	-1
G002161065	-1
G000431695	597
G000173975	597
G001940245	-1
G000421885	-1
G000948185	598
G000454065	598
G000738785	599
G000353565	599
G000612185	599
G000503775	-1
G000178255	-1
G001543345	600
G001406595	600
G001406535	600
G004116265	-1
G002262935	-1
G900167025	-1
G902785455	-1
G000011565	-1
G001499655	601
G000751535	601
G003217835	-1
G000264625	-1
G001830315	-1
G001825635	602
G001824485	602
G001828635	-1
G001825715	-1
G003553245	-1
G007753915	-1
G900696465	-1
G003597935	-1
G008363155	-1
G007135695	-1
G012729395	-1
G900696545	-1
G002197845	-1
G003388575	-1
G007747795	-1
G001828335	-1
G012728855	-1
G007748035	-1
G000153105	-1
G002733575	-1
G007751035	-1
G001642875	-1
G011087765	-1
G002701545	-1
G001805485	-1
G001805895	-1
G000482625	-1
G012960445	-1
G002720665	-1
G009692205	-1
G000494065	-1
G002347855	-1
G002691365	-1
G002450675	-1
G001302225	-1
G002898295	-1
G009919265	-1
G002839765	-1
G003731655	-1
G001567545	-1
G003820375	-1
G002345185	-1
G003576995	-1
G008933765	-1
G007124815	-1
G001442855	-1
G002283365	-1
G012960515	-1
G009842805	-1
G007693825	-1
G002171395	-1
G000165485	-1
G000737315	-1
G000255295	-1
G001312805	-1
G001931535	-1
G000067165	-1
G001769925	-1
G003694355	-1
G002773975	-1
G001769915	-1
G001769805	603
G001769475	603
G002786895	-1
G002787575	-1
G006226755	-1
G011090365	-1
G001805295	-1
G001303745	-1
G011333795	-1
G001805135	-1
G000398305	-1
G003222945	-1
G001918885	-1
G001920875	604
G001919455	604
G003167215	-1
G010365215	-1
G001767075	-1
G001767115	-1
G001767145	-1
G009691245	-1
G003223075	-1
G011362485	-1
G001553605	-1
G000020365	-1
G000483025	-1
G902749685	-1
G001797695	-1
G002329025	-1
G000472805	-1
G000597805	-1
G001190755	-1
G000375865	-1
G001830745	605
G001830725	605
G001829555	605
G000147355	-1
G002733945	-1
G001829625	-1
G000964595	-1
G001654785	606
G000964585	606
G001654775	606
G000964605	606
G000010205	606
G001654795	606
G000964615	606
G000063545	606
G002259525	-1
G000008385	-1
G000306885	-1
G000829315	-1
G000689175	607
G000008025	607
G001637495	608
G000331595	608
G000376585	608
G000073005	608
G902586695	-1
G902515475	-1
G902530635	-1
G902588585	-1
G003213135	-1
G003213115	-1
G902597875	-1
G902590115	-1
G902604695	-1
G000299095	-1
G009693905	-1
G000968135	-1
G002845745	-1
G012103295	-1
G000016185	-1
G000429625	-1
G011683915	-1
G000420625	-1
G003344765	-1
G000164635	-1
G000245075	-1
G001941945	-1
G004761865	-1
G900104205	609
G000745835	609
G012927745	-1
G000527695	610
G000231445	610
G000342165	-1
G002375465	-1
G006385875	-1
G001890385	-1
G000733125	-1
G001657385	-1
G900197605	-1
G902624095	-1
G002172695	-1
G902616185	611
G902613795	611
G002704345	-1
G902626605	612
G003278145	612
G002731945	-1
G900149695	-1
G012034025	-1
G000496075	-1
G004346195	-1
G000969645	-1
G000420525	-1
G010435965	-1
G000023745	-1
G001044335	-1
G000953015	-1
G009926205	-1
G002278935	-1
G003402285	-1
G000746095	-1
G003230615	-1
G009693465	-1
G000832065	613
G000355765	613
G900143275	-1
G000828975	-1
G005882215	-1
G001688905	-1
G000437635	-1
G010021475	-1
G000170915	-1
G001629355	-1
G004212985	-1
G902529055	-1
G012270425	-1
G010022535	-1
G001438585	614
G001438495	614
G001438425	614
G001439285	614
G001438485	614
G001437675	614
G902523765	-1
G902557575	-1
G902557645	-1
G000010405	-1
G000015105	-1
G000297135	-1
G902497575	-1
G004293625	-1
G004323705	-1
G003563155	-1
G004356715	-1
G001187785	-1
G010499265	-1
G003410055	-1
G007128175	-1
G003233115	-1
G002077135	-1
G009649225	-1
G001735895	-1
G004356525	-1
G002746365	-1
G003349885	-1
G000419525	-1
G004339015	-1
G000754095	-1
G012103455	-1
G009692365	-1
G902597385	-1
G000379445	-1
G003574485	-1
G003428155	-1
G003428165	-1
G000815225	615
G000710735	615
G001801465	-1
G002796245	-1
G001801785	616
G001801405	616
G012103495	-1
G002715785	-1
G009846005	-1
G009843635	-1
G002727775	-1
G902567095	-1
G000198515	-1
G000484735	-1
G003051055	-1
G004217445	-1
G009921075	-1
G008087055	617
G000227525	617
G000024085	-1
G000981765	-1
G002733465	-1
G007004765	-1
G002835545	-1
G000299395	-1
G002494985	-1
G001541925	-1
G000336875	-1
G000337035	-1
G005435185	-1
G000969985	618
G000195895	618
G002791115	-1
G001788035	-1
G001872005	-1
G001000865	619
G001000315	619
G001773735	-1
G000993025	620
G000992255	620
G000992825	620
G001792375	621
G001792065	621
G001792575	621
G011331765	-1
G001793755	622
G001793545	622
G001793625	622
G000996165	623
G000994465	623
G001793705	624
G000996475	624
G001793575	624
G001793455	624
G000996975	624
G000996785	624
G000995865	624
G000997405	624
G003979185	-1
G003979435	-1
G007845135	-1
G007845195	-1
G002348615	-1
G012270305	-1
G010201925	-1
G002337155	625
G000392435	625
G004145215	-1
G001790435	626
G001790365	626
G001897295	-1
G001897305	-1
G001873625	-1
G002839415	-1
G002413425	-1
G004322265	-1
G002293855	-1
G009992115	-1
G001873515	-1
G000995525	627
G000995135	627
G001783135	-1
G001783015	628
G001782965	628
G001783065	628
G001784235	628
G002790555	-1
G001791745	-1
G001872545	-1
G009691315	-1
G003231955	-1
G001872225	-1
G001872425	-1
G001820065	-1
G001820175	-1
G001820445	629
G001820395	629
G001820295	629
G001821925	629
G001820225	629
G001820325	629
G001820555	629
G001822155	629
G001821575	-1
G001819295	-1
G001819335	-1
G002423555	-1
G003556525	-1
G001781035	-1
G002686365	-1
G002784385	-1
G001000945	630
G000998475	630
G001002795	630
G001003095	630
G001002585	630
G001000305	630
G001003425	630
G001003645	630
G001817685	-1
G001817755	-1
G001825555	-1
G002774795	-1
G001819075	631
G001819015	631
G002408565	-1
G003518045	-1
G002724975	-1
G007376805	-1
G002747955	-1
G002731455	-1
G002778715	-1
G003215435	-1
G902634405	-1
G003280375	-1
G003215715	-1
G902589115	-1
G012034815	-1
G003724315	632
G000733415	632
G002148405	-1
G012033605	-1
G001895925	633
G001650195	633
G000155555	-1
G000317515	-1
G010672885	-1
G010672925	-1
G001942495	634
G001767235	634
G001854205	634
G010672555	-1
G001746915	-1
G000317145	-1
G000317495	-1
G001904725	-1
G002840675	-1
G004297315	-1
G009392775	-1
G009693075	-1
G009392275	-1
G002238855	-1
G012965945	-1
G000464595	-1
G001796415	-1
G001796805	-1
G002010445	-1
G002011495	-1
G001455825	-1
G001005265	-1
G001567485	-1
G002748985	-1
G003693775	-1
G004356475	-1
G000233535	-1
G900155635	-1
G000468755	-1
G001457795	-1
G900101655	-1
G900111255	635
G900108495	635
G000817095	-1
G012269445	-1
G009842325	-1
G009845925	-1
G002697965	636
G000817085	636
G000383815	-1
G002287885	-1
G000341065	637
G000092985	637
G000341005	638
G000294515	638
G000341085	638
G001552635	-1
G000718255	-1
G000468475	639
G000425065	639
G001417755	-1
G000725485	640
G000379885	640
G001696485	641
G001653075	641
G000744225	-1
G000744785	-1
G000373665	-1
G000494755	-1
G000379645	-1
G003030385	-1
G007994075	-1
G012911925	-1
G004217185	-1
G001902615	642
G001420995	642
G000196675	-1
G000194155	-1
G004349225	-1
G000763095	-1
G000525635	-1
G000568255	-1
G008386585	-1
G001302585	-1
G004340875	-1
G000023145	-1
G000411375	643
G000156595	643
G001552615	-1
G000380485	-1
G000421525	-1
G900163845	-1
G003674095	-1
G900167475	-1
G003674065	-1
G000247995	-1
G000826525	-1
G001190945	-1
G001247745	-1
G011440275	-1
G000576575	-1
G001429685	-1
G001428025	644
G001427915	644
G000338055	-1
G006716265	-1
G900188465	-1
G012396185	-1
G000307245	-1
G000526515	-1
G002259605	-1
G003121705	-1
G006351005	-1
G009660225	-1
G009733845	-1
G902703175	-1
G900163555	-1
G900107735	-1
G900199505	-1
G000011025	-1
G000763765	645
G000164695	645
G008763925	-1
G001482365	-1
G001580365	646
G000786195	646
G004136555	-1
G001408335	647
G000010285	647
G000786655	647
G001483765	-1
G000224415	-1
G003185725	-1
G000688395	-1
G001570905	-1
G003865375	-1
G900163565	-1
G000430885	-1
G900113335	-1
G009428905	-1
G001509075	-1
G003513005	-1
G000740855	-1
G000155955	-1
G000469545	-1
G900111915	648
G900107615	648
G900104055	648
G000284095	648
G000686945	648
G006351925	-1
G900095445	-1
G000466585	-1
G000488855	-1
G902790905	-1
G010120715	-1
G900104645	-1
G001042715	-1
G000154445	-1
G000439105	-1
G001950115	649
G000452245	649
G009711785	-1
G900626135	-1
G001282665	-1
G000800295	-1
G000758845	-1
G900120165	-1
G002969215	-1
G008125075	-1
G001512505	-1
G000521465	650
G000015865	650
G001513425	-1
G900542435	-1
G002069725	-1
G001940855	651
G000431035	651
G004558915	652
G000435055	652
G002500135	-1
G003524095	-1
G009783515	-1
G900544785	653
G000435495	653
G001604065	-1
G002070965	-1
G000434435	-1
G900548005	-1
G000434675	-1
G000398925	-1
G900604335	-1
G001643385	-1
G000435995	-1
G001916635	-1
G004562295	-1
G900130065	-1
G001797275	-1
G001896915	-1
G900547445	-1
G001513365	-1
G004552085	-1
G902363565	-1
G001486165	-1
G900066655	-1
G900199435	-1
G900129165	-1
G002007305	-1
G002007375	-1
G000171335	-1
G002306565	-1
G003858485	-1
G002841625	-1
G900538275	-1
G000432215	654
G000154305	654
G000431135	-1
G900141895	-1
G902790095	-1
G000763315	-1
G001606065	655
G000753855	655
G001187615	655
G900114075	656
G001420695	656
G001748185	657
G000296715	657
G000282075	657
G001423865	657
G001039275	657
G001649505	657
G000010165	657
G000346255	657
G001012775	657
G000612125	657
G001187725	657
G004000845	-1
G006265175	-1
G003710255	658
G000429705	658
G000621445	-1
G009498415	-1
G001039475	-1
G002437725	-1
G900167145	-1
G000619925	-1
G011525685	-1
G003219735	-1
G000264605	-1
G000285795	-1
G001828645	-1
G001828665	-1
G011055475	-1
G012517095	-1
G002482415	-1
G001824555	-1
G011057845	-1
G007694925	-1
G002705085	-1
G011048125	-1
G001610835	-1
G007745175	-1
G007859735	-1
G900113665	-1
G007741515	-1
G009177095	-1
G007860015	-1
G902566065	-1
G001464525	-1
G000025185	-1
G007747655	-1
G012959465	-1
G007753095	-1
G004124375	-1
G902608015	-1
G000405805	-1
G012964495	-1
G001577055	-1
G003695105	-1
G001567175	-1
G001899175	-1
G001804565	-1
G002839825	-1
G004322215	-1
G011329105	-1
G001804605	-1
G001536065	-1
G000015125	-1
G000020465	-1
