SequenceName	ClusterNumber
G000597805	1007
G009690845	1007
G003015205	1007
G000830175	-1
G001830685	1008
G001829605	1008
G000310245	1008
G001830665	1008
G001830715	1008
G001830745	1008
G001830725	1008
G001829555	1008
G000183725	1008
G004347735	1008
G000747095	1008
G003015145	-1
G000964795	-1
G902602585	-1
G902607435	-1
G902607595	-1
G902635455	-1
G902624455	-1
G902613805	1009
G902570675	1009
G902544065	1009
G000163555	-1
G902561535	-1
G902530215	-1
G902607125	1010
G902588625	1010
G902603215	1011
G000513075	1011
G900696495	1012
G002167715	1012
G902556025	1013
G003282865	1013
G902583715	1014
G902551045	1014
G902524625	1015
G001627705	1015
G000426505	-1
G012103325	-1
G902570885	-1
G009711445	1016
G003385955	1016
G012926505	1017
G004005845	1017
G006739055	-1
G005883105	1018
G000518365	1018
G000423185	-1
G002898275	-1
G900141905	1019
G000711725	1019
G001941945	1019
G000245075	1019
G000164635	1019
G003253705	1019
G003352165	1020
G000759655	1020
G000964385	1021
G000687875	1021
G000701585	1021
G000202835	1021
G004341375	1022
G000710935	1022
G005144965	-1
G001644385	-1
G011761565	-1
G900107585	1023
G011044155	1023
G009733745	1023
G000428465	-1
G902627495	-1
G902601765	1024
G002704665	1024
G009693245	-1
G902825845	1025
G009377585	1025
G002364815	1026
G002281555	1026
G003967275	1026
G000376425	1027
G000373385	1027
G000012745	1027
G008923285	1027
G003112435	1028
G001645185	1028
G011764585	1029
G000297055	1029
G003864995	1029
G000239355	1030
G000160655	1030
G009842245	-1
G009845835	-1
G902635615	1031
G902542325	1031
G902591145	1031
G000015105	1032
G000010405	1032
G001293165	1032
G000205985	1032
G902497575	1033
G000297135	1033
G001547755	1033
G900180365	1033
G900112445	1034
G000227665	1034
G000214825	1034
G000934765	1034
G000711195	1034
G000732535	1035
G000215955	1035
G012999505	1035
G012965065	-1
G001629365	1036
G001629325	1036
G002717445	1036
G002995625	-1
G003015185	-1
G004798975	-1
G000153205	-1
G001614315	-1
G003022425	-1
G001730015	-1
G002746645	1037
G002215215	1037
G002281735	-1
G011389965	1038
G001469965	1038
G000024765	1038
G008501635	1039
G003751635	1039
G902603495	-1
G902628335	-1
G902587545	1040
G003279605	1040
G902594855	1041
G902521985	1041
G902547615	1041
G902539805	1041
G902592425	1042
G902589435	1042
G902620785	1042
G003212335	1042
G902563055	-1
G902827015	-1
G007571095	-1
G003696665	-1
G002495325	-1
G001402855	1043
G000969925	1043
G000969885	1043
G001512365	1043
G001304615	1043
G002503455	1043
G001027005	1044
G000970025	1044
G000970065	1044
G001316305	1044
G000969985	1044
G000195895	1044
G000969945	1044
G000969905	1044
G000970305	1044
G001783805	1045
G001782525	1045
G000992095	1046
G000990055	1046
G001782645	1046
G001779015	-1
G001779135	1047
G000993925	1047
G001003345	-1
G001779455	-1
G001780985	-1
G002348835	-1
G001567245	-1
G001789515	1048
G001788235	1048
G001788165	-1
G001789875	1049
G001787915	1049
G001789435	1049
G001789715	1049
G001788095	1049
G001790005	1049
G000990445	-1
G002329205	-1
G001001365	1050
G001001055	1050
G001001485	1050
G001001635	1050
G001001715	1050
G000998025	1050
G001001125	1051
G000998715	1051
G001000965	1051
G001000665	1051
G001000245	1051
G000998105	1051
G001000865	1051
G001000315	1051
G001872005	1051
G001002605	1051
G001000625	1051
G009776965	-1
G001002525	1052
G001002325	1052
G000998545	1052
G001773795	1052
G001775635	1053
G001773715	1053
G001773645	1053
G001773585	1053
G001775645	1053
G001003465	1053
G001003155	1053
G001773735	1053
G001003675	1053
G001773815	1053
G001792425	-1
G002430735	-1
G000995185	-1
G001793475	1054
G001793335	1054
G001791815	-1
G001793695	1055
G001793345	1055
G003516025	-1
G009929655	-1
G010014515	-1
G001003725	-1
G003104935	-1
G001817295	-1
G002687175	-1
G001778285	1056
G001778085	1056
G001001925	1057
G001001655	1057
G001791475	-1
G001823235	-1
G001823295	1058
G001823165	1058
G002070005	-1
G003557645	-1
G002790255	-1
G002793605	-1
G001779505	-1
G001820675	-1
G001820775	1059
G000998135	1059
G001822305	1059
G001778785	-1
G001780635	1060
G001780475	1060
G001780555	1060
G001780415	1060
G001780775	1060
G001778855	1060
G001780495	1060
G001778905	1060
G001778705	1060
G001780705	1060
G001780535	1060
G001778545	1060
G001780695	1061
G001780445	1061
G001778595	1061
G001780565	1062
G001778955	1062
G001778555	1062
G001778875	1062
G001000585	1062
G001778735	1062
G001778615	1063
G001778435	1063
G001780595	1063
G000999145	1063
G000999085	1063
G001000005	1063
G001001285	1063
G000994865	1063
G000998195	1063
G001780725	1064
G001778395	1064
G001780605	1064
G001780425	1064
G001778935	1064
G001778755	1064
G001778655	1064
G000998125	1064
G001778415	1064
G001002485	1064
G001000285	1064
G001780645	1064
G001778465	1064
G001778635	1064
G011373805	-1
G001825485	-1
G003215655	-1
G001939115	-1
G009839725	-1
G009692865	-1
G009693055	1065
G009692665	1065
G009391235	-1
G003228195	-1
G009392515	-1
G009391225	-1
G009841605	-1
G012959315	-1
G001796725	-1
G003171355	-1
G001795275	-1
G001796445	1066
G001795015	1066
G001795315	1066
G002440925	-1
G003563865	1067
G003552785	1067
G009778865	-1
G009841145	-1
G001303105	-1
G001796945	-1
G011367385	-1
G002727295	-1
G003670425	-1
G009695875	-1
G003577145	-1
G000744815	-1
G000787835	1068
G000787795	1068
G000744655	1068
G000744705	1068
G000696185	1069
G000269985	1069
G000717715	1069
G000710465	1069
G001429805	1069
G000955975	1069
G001888885	1069
G001625365	1069
G000718025	1069
G000744785	1069
G000744225	1069
G001418575	1069
G000380165	-1
G000785985	1070
G000284295	1070
G000962825	1070
G000237145	1070
G000379645	1070
G001884705	1070
G000389965	1070
G000494755	1070
G000717135	1070
G900109115	1071
G000204155	1071
G000018265	1071
G000016425	1071
G000876225	1071
G000145235	1071
G000297395	1071
G001567585	1071
G003030385	1071
G900188485	1071
G011764445	1071
G001293125	1072
G001281505	1072
G004364645	-1
G002250475	-1
G011751845	-1
G001426755	1073
G001423365	1073
G000471045	1073
G000160775	1073
G001428805	1073
G001426485	1073
G900167475	1073
G003674095	1073
G000312105	1073
G008087345	1074
G004168035	1074
G000298175	-1
G001021715	1075
G000725405	1075
G013002715	1076
G007845645	1076
G011440275	1076
G001594145	1076
G001247745	1076
G001190945	1076
G000376825	1076
G012927555	1077
G006716205	1077
G000485475	-1
G000426445	1078
G000285835	1078
G900184225	1079
G009857845	1079
G000285915	1079
G000178455	1079
G001408335	1080
G000010285	1080
G000786655	1080
G004136555	1080
G001580365	1080
G000786195	1080
G001482365	1080
G001275345	1080
G000800955	1080
G000007485	-1
G004369245	1081
G001512635	1081
G004369225	1082
G002068705	1082
G009711705	-1
G900113335	1083
G000430885	1083
G000233715	1083
G000961575	1083
G000961595	1084
G000376385	1084
G002838815	-1
G000152245	-1
G902773665	-1
G900103005	-1
G004345705	1085
G001282725	1085
G001750685	1086
G001562415	1086
G000018325	1087
G000016985	1087
G000163895	-1
G009929415	1088
G000423525	1088
G000196455	-1
G900142235	1089
G002029295	1089
G900095305	-1
G001316435	1090
G000761095	1090
G000387765	1090
G900095615	1091
G000751555	1091
G900553625	1092
G000433915	1092
G001916175	1093
G000435175	1093
G000434195	1093
G002897015	-1
G003337415	-1
G001512425	-1
G001262605	1094
G000745845	1094
G900099715	-1
G900107185	1095
G000621765	1095
G001552885	-1
G002998295	-1
G012838025	1096
G001512745	1096
G900066905	-1
G900604345	-1
G902784635	-1
G902765005	-1
G009780875	-1
G004134775	-1
G902787525	-1
G004558105	-1
G900551395	1097
G000437915	1097
G902792225	-1
G001725215	-1
G902364485	-1
G004555965	-1
G001305135	1098
G000701665	1098
G001643385	1098
G900604335	1098
G000398925	1098
G900155735	1098
G009780275	-1
G001604045	-1
G003343605	-1
G902373415	-1
G000178115	-1
G000953215	-1
G002161055	-1
G001282685	-1
G001983455	-1
G004342165	-1
G009831235	1099
G000428065	1099
G900119485	1100
G900107305	1100
G000942395	1100
G000798955	-1
G000008605	-1
G000513775	-1
G902791665	-1
G001897225	1101
G000813665	1101
G001499655	1102
G000751535	1102
G000011565	1102
G001545115	1102
G011044775	1103
G002070715	1103
G003167365	-1
G009937455	-1
G900141815	1104
G000378105	1104
G002718175	1105
G002686085	1105
G000285795	1106
G000264605	1106
G000264625	1106
G000383735	1106
G012959525	-1
G012960475	-1
G902582415	-1
G001825635	1107
G001824485	1107
G001830315	1107
G001825655	1107
G011362365	-1
G900696535	-1
G003695305	-1
G011369955	-1
G011053305	-1
G009782055	-1
G002343075	-1
G011388905	-1
G011358525	-1
G011367345	-1
G000284115	-1
G003693915	-1
G002418285	-1
G009918525	-1
G009692005	1108
G009691875	1108
G901538355	-1
G002279375	-1
G011368275	-1
G003484425	-1
G003669285	-1
G011634775	-1
G007859715	1109
G000165715	1109
G002405515	-1
G009924545	1110
G003669255	1110
G001828265	-1
G003153375	-1
G002723275	-1
G001805465	-1
G001805765	-1
G002238605	-1
G009845255	1111
G002238865	1111
G001771235	-1
G011046315	-1
G003576975	-1
G011375275	-1
G001577215	-1
G001509335	1112
G001508355	1112
G011046365	-1
G004124295	-1
G002869275	-1
G000020525	-1
G002763895	-1
G000020625	1113
G000020545	1113
G001975465	1114
G000168715	1114
G000020645	1114
G000012585	1114
G000016085	1114
G000012485	1114
G000020465	1114
G000015125	1114
G000020505	1114
G000006985	1114
G011051285	-1
G013042435	-1
G002703625	1115
G002699025	1115
G001931505	-1
G005144585	-1
G001769835	-1
G001273775	-1
G001458695	-1
G001803785	-1
G011049545	-1
G000493965	1116
G000405625	1116
G000398305	1116
G000402635	1116
G004298115	-1
G012516935	-1
G003222245	-1
G011054475	-1
G001920875	1117
G001919455	1117
G001918885	1117
G003223855	1117
G003225365	-1
G004298155	-1
G003224665	1118
G002478145	1118
G011056285	-1
G011039135	-1
G000426225	-1
G006175995	-1
G001293685	1119
G000961655	1119
G009688965	1120
G001311845	1120
G004368235	-1
G003364335	1121
G000091985	1121
G011372825	1122
G001493195	1122
G009258225	-1
G000215505	1123
G000020305	1123
G000172495	1123
G000215485	1123
G000172515	1123
G000215525	1123
G000011945	1123
G000215605	1123
G000172475	1123
G000495535	1123
G000495495	1123
G000215565	1123
G000024505	1123
G000968465	1124
G000965125	1124
G000968455	1124
G000013125	1124
G000689655	1124
G000689615	1124
G000478445	1124
G000964915	1124
G000964785	1124
G000964745	1124
G900000025	1124
G000689635	1124
G012790675	1124
G902582545	-1
G902553945	-1
G902590675	1125
G001719325	1125
G902579285	1126
G902578935	1126
G003213135	1126
G902588585	1126
G902530635	1126
G902597875	1127
G003213115	1127
G902589035	1127
G002690045	-1
G002695035	-1
G003241285	-1
G001871905	1128
G001768875	1128
G002423285	1129
G000226315	1129
G012960155	1130
G007134895	1130
G902565435	-1
G902602035	1131
G902600715	1131
G002168115	-1
G900093605	1132
G000688235	1132
G902725215	-1
G000342045	1133
G000009985	1133
G000294655	1133
G000513295	1133
G002845745	1133
G006980715	1133
G900079695	-1
G000171835	-1
G000510265	1134
G000319385	1134
G000423805	1134
G001296005	1135
G000429645	1135
G001939945	1135
G000016185	1135
G000730165	1135
G000225995	1135
G001305595	1136
G000283655	1136
G001315015	1136
G000429625	1136
G000936425	1136
G000576635	1136
G003574735	1137
G000620685	1137
G008728855	1138
G003576685	1138
G000427665	-1
G900187945	-1
G009900765	1139
G000425365	1139
G011040385	1140
G005222815	1140
G012927745	1140
G900104205	1140
G000745835	1140
G004761865	1140
G003688555	-1
G002401685	1141
G000375545	1141
G002375465	1142
G000342165	1142
G003634215	1142
G013002535	1143
G002943565	1143
G001657385	1143
G900199215	1143
G900143155	1144
G900113695	1144
G902616185	1145
G902613795	1145
G002172695	1145
G002168075	1145
G005281615	-1
G900115065	-1
G000620105	1146
G000021025	1146
G000420525	1146
G002002905	1146
G000812585	1147
G000007705	1147
G001020585	1147
G000711885	1147
G001515305	1147
G009707705	1147
G000174355	1147
G001037925	1147
G000335715	1147
G001418035	1147
G004363805	1147
G000422925	1147
G010435965	1147
G001619695	1147
G003240835	-1
G000617925	1148
G000013705	1148
G000023745	1148
G005502435	1148
G900103145	1149
G000619905	1149
G000196355	1149
G900113575	1149
G900109785	1149
G000832065	1149
G000355765	1149
G009693465	1149
G003230615	1149
G009938305	-1
G005882215	1150
G000828975	1150
G011056935	1150
G000015345	-1
G900460215	1151
G001889065	1151
G902525735	-1
G902613455	1152
G902594685	1152
G902616715	1152
G902580155	1153
G003280455	1153
G000702325	1154
G000478585	1154
G005885815	1154
G000381085	1154
G004001325	1154
G004293625	1154
G000483485	1154
G000711315	1155
G000696325	1155
G000526715	1155
G000744875	1155
G000711305	1155
G000012605	1155
G001873715	1155
G000384235	1155
G011398155	1155
G004138485	1156
G001579945	1156
G012272825	-1
G007128175	1157
G003410055	1157
G010499265	1157
G001187785	1157
G003232965	-1
G010993615	1158
G000374645	1158
G001715285	1159
G000485905	1159
G000319575	1159
G009649225	1159
G003149435	1159
G000155715	-1
G011389995	-1
G900112605	-1
G902628375	-1
G902607555	1160
G001628005	1160
G003428165	1161
G003428155	1161
G003574485	1161
G000379445	1161
G001696935	1162
G001574905	1162
G001574865	1162
G001574695	1162
G000168775	1162
G001696925	1162
G000009245	1162
G001574785	1162
G001611815	1162
G000153845	1162
G000681495	1162
G000017785	1162
G000313385	1162
G001574475	1162
G000170295	1162
G001574635	1162
G000478845	1162
G000011405	1162
G001412545	1162
G000524575	1162
G001696945	1162
G000154145	1162
G000742095	1162
G001608445	1162
G001753795	1162
G001042525	1162
G000505725	1162
G000262205	1162
G000019285	1162
G000219045	1162
G000764555	1162
G003290445	1162
G000815225	1162
G000710735	1162
G003574475	1162
G001431315	-1
G001898235	1163
G001431295	1163
G002707205	-1
G002700945	-1
G000981765	1164
G000024085	1164
G009674675	1164
G003336225	-1
G000299915	-1
G001560915	1165
G000350305	1165
G000437835	1166
G000300255	1166
G001481295	1166
G002785215	1167
G001871285	1167
G001779055	-1
G001779255	1168
G001779115	1168
G001779275	1168
G001779385	1168
G001779265	1168
G001873595	-1
G001792005	-1
G001792925	1169
G001792155	1169
G001793635	1170
G000989245	1170
G000989825	1171
G000989685	1171
G001791935	1171
G000989595	1171
G001793665	1171
G001793465	1171
G000990005	1171
G000989855	1171
G000989865	1171
G000989845	1171
G002427855	-1
G002792275	-1
G004561445	-1
G009783305	-1
G007845485	-1
G012510635	-1
G002316545	-1
G012270305	1172
G002348615	1172
G000503915	1172
G003246575	-1
G000463895	-1
G001790435	1173
G001790365	1173
G004145215	1173
G001029695	1173
G001897305	1174
G001897295	1174
G004100325	1174
G002787405	-1
G001817415	-1
G001817575	1175
G001817345	1175
G001817385	-1
G001817585	1176
G001817495	1176
G001780235	-1
G002773655	-1
G002306385	-1
G000996105	-1
G000996735	-1
G001791115	-1
G001791135	-1
G002070095	-1
G002327845	-1
G002340425	-1
G003561035	-1
G001820355	1177
G000989435	1177
G003559065	-1
G011370685	-1
G001000105	1178
G000994475	1178
G001793865	1179
G001793815	1179
G001817735	-1
G001818015	1180
G001817925	1180
G003599625	-1
G000996035	1181
G000993875	1181
G000995735	1181
G000993845	1181
G000994355	1181
G007375595	-1
G003280245	1182
G003280095	1182
G003215635	1183
G003215415	1183
G003249025	1184
G000309945	1184
G001942495	1185
G001767235	1185
G001854205	1185
G010672925	1185
G010672885	1185
G000317515	1185
G000155555	1185
G007126855	-1
G009840945	-1
G902827055	-1
G009391775	-1
G009391935	-1
G000383835	-1
G009391535	-1
G002713785	-1
G001872925	-1
G009619075	-1
G001794985	-1
G009776515	-1
G001953175	1186
G001466665	1186
G001005265	1186
G000143165	1186
G000830885	1187
G000741845	1187
G001761445	1187
G000009025	1187
G001515295	1187
G000341655	1187
G001547795	1187
G002021775	1187
G002007845	1187
G000025585	1187
G001460955	1187
G000341695	1187
G001678035	1187
G000016705	1187
G002007905	1187
G002007825	1187
G001678055	1187
G000830905	1187
G000011905	1187
G001459095	1187
G001889305	1187
G000830925	1187
G000499365	1187
G001010485	1187
G000025025	1187
G006569185	1188
G000281175	1188
G003569045	-1
G012031655	-1
G001567085	-1
G900066015	-1
G001795045	-1
G001796965	-1
G001795155	-1
G001457795	1189
G000468755	1189
G900155635	1189
G000233535	1189
G900111255	1190
G900108495	1190
G900101655	1190
G001437585	1190
G000143845	1190
G000524335	1190
G000455525	-1
G001025035	-1
G009844745	-1
G000240165	-1
G900142365	1191
G001313845	1191
G012911925	1192
G007994075	1192
G006539565	1192
G001902615	1193
G001420995	1193
G004217185	1193
G000717175	1193
G005405885	-1
G000379465	-1
G000214175	-1
G006716235	-1
G002250645	1194
G000423085	1194
G009781325	-1
G900067705	-1
G001515525	1195
G000298215	1195
G000826525	1196
G000247995	1196
G000429885	1196
G000767175	1197
G000603945	1197
G000767165	1197
G000526515	1197
G007991475	1197
G002259595	-1
G006351005	1198
G003121705	1198
G000023105	1198
G001476195	1199
G001063195	1199
G003595215	1200
G000421745	1200
G000455245	1200
G001483765	1200
G000220985	1200
G001968835	-1
G900142025	1201
G000686645	1201
G000429345	1201
G009428905	1201
G001655685	1201
G000495435	-1
G900115135	1202
G000701905	1202
G900107125	-1
G009696145	1203
G000185505	1203
G000426305	-1
G001748365	-1
G001897605	-1
G900101495	1204
G000621485	1204
G001693775	-1
G000238095	1205
G000146855	1205
G001855385	-1
G001190785	1206
G000299355	1206
G001559865	-1
G900106765	1207
G000511955	1207
G001282665	1207
G004343355	1207
G000467935	-1
G001797195	-1
G012027035	-1
G000237085	1208
